GCOMPID,OPERATOR,NAME,MEAS_TECH,LAST_INSP,NEXT_INSP,FREQ_INSP_MO,TEST_DUR,CALIB_DUR,SAMP_DUR,LOW_FLOW,BATT_PCT,ADDRESS,CITY,STATE,ZIP,STATUS,NUM_UNITS,CERT_HP,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE
GCOMP1707,CANLIN RESOURCES PARTNERSHIP,PETRO-CANADA (CYPRESS F),Technician-24,5/19/2023,11/15/2023,6,55,,,,100,RANGE ROAD 44; 09-08-016-04-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,CYPRESS,NOT APPLICABLE,CAN,50.334713,-110.509642
GCOMP1708,CANLIN RESOURCES PARTNERSHIP,PETRO-CANADA (CYPRESS G),Technician-25,11/6/2022,11/1/2023,12,55,,,,100,RANGE ROAD 44; 09-20-016-04-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,CYPRESS,NOT APPLICABLE,CAN,50.363351,-110.509804
GCOMP1709,CANLIN RESOURCES PARTNERSHIP,PETRO-CANADA (CYPRESS H),Technician-01,5/19/2023,11/15/2023,6,55,,,,100,RANGE ROAD 43; 09-28-015-04-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,CYPRESS,NOT APPLICABLE,CAN,50.29052,-110.486502
GCOMP1710,CANLIN RESOURCES PARTNERSHIP,PETRO-CANADA (CYPRESS I),Technician-02,6/2/2023,11/29/2023,6,55,20,,,100,NEAR RANGE ROAD 33 (0.9 KM SE); 10-09-015-03-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,CYPRESS,NOT APPLICABLE,CAN,50.246484,-110.357949
GCOMP1711,CANLIN RESOURCES PARTNERSHIP,PETRO-CANADA (CYPRESS J),Technician-03,6/4/2023,12/1/2023,6,55,,,,100,OLD TRANSCANADA HIGHWAY; 10-11-015-10-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,CYPRESS,NOT APPLICABLE,CAN,50.245418,-111.273518
GCOMP1712,CANLIN RESOURCES PARTNERSHIP,PETRO-CANADA (CYPRESS K),Technician-04,12/12/2022,12/7/2023,12,55,,,,100,NEAR RANGE ROAD 43 (0.6 KM E); 10-33-014-04-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,CYPRESS,NOT APPLICABLE,CAN,50.218096,-110.489286
GCOMP1713,CANLIN RESOURCES PARTNERSHIP,PETRO-CANADA (CYPRESS L),Technician-05,5/19/2023,11/15/2023,6,55,,,,100,RANGE ROAD 101; 12-01-016-10-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,CYPRESS,NOT APPLICABLE,CAN,50.321378,-111.264124
GCOMP1714,CANLIN RESOURCES PARTNERSHIP,PETRO-CANADA (CYPRESS M),Technician-06,5/21/2023,11/17/2023,6,55,,,,100,NEAR TOWNSHIP ROAD 150 (1.3 KM ENE); 12-33-014-04-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,CYPRESS,NOT APPLICABLE,CAN,50.216546,-110.5005
GCOMP1715,CANLIN RESOURCES PARTNERSHIP,PETRO-CANADA (CYPRESS N),Technician-07,11/24/2022,11/19/2023,12,55,,,,100,RANGE ROAD 35; 13-05-015-03-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,CYPRESS,NOT APPLICABLE,CAN,50.23634,-110.39326
GCOMP1716,CANLIN RESOURCES PARTNERSHIP,PETRO-CANADA (CYPRESS O),Technician-08,5/25/2023,11/21/2023,6,55,,,,100,17329 RANGE ROAD 23; 13-22-017-02-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,CYPRESS,NOT APPLICABLE,CAN,50.455323,-110.21057
GCOMP1717,CANLIN RESOURCES PARTNERSHIP,PETRO-CANADA (CYPRESS P),Technician-09,11/28/2022,11/23/2023,12,55,20,,,100,RANGE ROAD 32; 13-26-017-03-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,CYPRESS,NOT APPLICABLE,CAN,50.467255,-110.323643
GCOMP1718,CANLIN RESOURCES PARTNERSHIP,PETRO-CANADA (CYPRESS Q),Technician-10,5/15/2023,11/11/2023,6,55,,,,25,TOWNSHIP ROAD 160; 13-33-015-04-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,CYPRESS,NOT APPLICABLE,CAN,50.309462,-110.506544
GCOMP1719,CANLIN RESOURCES PARTNERSHIP,PETRO-CANADA (STATION A),Technician-11,11/19/2022,11/14/2023,12,55,,,,33,10-24-015-05-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,NOT AVAILABLE,NOT APPLICABLE,CAN,50.27735,-110.560787
GCOMP1720,CANLIN RESOURCES PARTNERSHIP,PETRO-CANADA (STATION B),Technician-12,2/18/2023,11/15/2023,9,55,,,,49,15-33-016-03-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,NOT AVAILABLE,NOT APPLICABLE,CAN,50.394439,-110.354769
GCOMP1508,CARDINAL ENERGY LTD.,ADVANTAGE & OIL GAS LTD. (NEWELL NO. 4),Technician-13,5/5/2023,11/1/2023,6,55,,,,51,RANGE ROAD 133; 16-28-017-13-W4,NOT AVAILABLE,AB,NOT AVAILABLE,ABANDONED,-999,-999,NEWELL NO. 4,NOT APPLICABLE,CAN,50.466753,-111.72873
GCOMP1540,CENOVUS ENERGY INC.,CANADIAN HUNTER EXPLORATION LTD. (WILLOW CREEK NO. 26 A),Technician-14,5/19/2023,11/15/2023,6,55,,,,66,10-06-016-26-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,WILLOW CREEK NO. 26,NOT APPLICABLE,CAN,50.31756,-113.563227
GCOMP1542,CENOVUS ENERGY INC.,CANADIAN HUNTER EXPLORATION LTD. (WILLOW CREEK NO. 26 C),Technician-15,12/4/2022,11/29/2023,12,55,,,,67,14-18-015-26-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,WILLOW CREEK NO. 26,NOT APPLICABLE,CAN,50.263463,-113.566933
GCOMP1543,CENOVUS ENERGY INC.,CANADIAN HUNTER EXPLORATION LTD. (WILLOW CREEK NO. 26 D),Technician-16,3/6/2023,12/1/2023,9,55,,,,92,16-32-014-26-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,WILLOW CREEK NO. 26,NOT APPLICABLE,CAN,50.219716,-113.509329
GCOMP1569,CENOVUS ENERGY INC.,CONOCO CANADA RESOURCES LTD. (TABER),Technician-17,12/12/2022,12/7/2023,12,55,20,,,93,10-27-014-18-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,TABER,NOT APPLICABLE,CAN,50.202064,-112.37992
GCOMP1570,CENOVUS ENERGY INC.,CONOCO CANADA RESOURCES LTD. (VULCAN A),Technician-18,6/18/2023,12/15/2023,6,55,,,,94,RANGE ROAD 205; 05-05-017-20-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,VULCAN,NOT APPLICABLE,CAN,50.404422,-112.72825
GCOMP1571,CENOVUS ENERGY INC.,CONOCO CANADA RESOURCES LTD. (VULCAN B),Technician-19,7/4/2023,12/31/2023,6,55,,,,95,204877 TOWNSHIP ROAD 42; 09-18-014-20-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,VULCAN,NOT APPLICABLE,CAN,50.175065,-112.716945
GCOMP1572,CENOVUS ENERGY INC.,CONOCO CANADA RESOURCES LTD. (VULCAN C),Technician-20,5/23/2023,11/19/2023,6,55,,,,96,NEAR RANGE ROAD 221 (0.6 KM E); 10-23-016-22-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,VULCAN,NOT APPLICABLE,CAN,50.362571,-112.925344
GCOMP1573,CENOVUS ENERGY INC.,CONOCO CANADA RESOURCES LTD. (VULCAN D),Technician-21,5/25/2023,11/21/2023,6,55,,,,97,NEAR RANGE ROAD 221 (0.6 KM W); 11-13-016-22-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,VULCAN,NOT APPLICABLE,CAN,50.349067,-112.907133
GCOMP1574,CENOVUS ENERGY INC.,CONOCO CANADA RESOURCES LTD. (VULCAN E),Technician-22,11/28/2022,11/23/2023,12,55,,,,98,165036 RANGE ROAD 205; 12-32-016-20-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,VULCAN,NOT APPLICABLE,CAN,50.392339,-112.728219
GCOMP1678,CITY OF MEDICINE HAT,CITY OF MEDICINE HAT,Technician-23,11/16/2022,11/11/2023,12,55,,,,99,DIVISION AVENUE NORTH; 08-12-013-06-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,MEDICINE HAT,NOT APPLICABLE,CAN,50.06928,-110.687735
GCOMP1752,DELPHI ENERGY CORPORATION,TERCERO ENERGY INC,Technician-24,11/19/2022,11/14/2023,12,55,,,,80,NEAR RANGE ROAD 210 (1.8 M W); 04-29-014-20-W4,NOT AVAILABLE,AB,NOT AVAILABLE,SUSPENDED,-999,-999,VULCAN,NOT APPLICABLE,CAN,50.196234,-112.70689
GCOMP1587,DRAKE ENERGY LTD.,DRAKE PACIFIC ENTERPRISES LTD.,Technician-25,5/19/2023,11/15/2023,6,55,,,,75,NEAR RANGE ROAD 161 (0.6 KM W); 06-12-010-16-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,TABER,NOT APPLICABLE,CAN,49.803671,-112.042261
GCOMP1654,ENERPLUS CORPORATION,ENERMARK INC (TABER),Technician-01,11/6/2022,11/1/2023,12,55,20,40,,70,153072 TOWNSHIP ROAD 100; 02-04-010-15-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,TABER,NOT APPLICABLE,CAN,49.786388,-111.979645
GCOMP1756,ENERPLUS CORPORATION,TRILOCH RESOURCES INC,Technician-02,5/19/2023,11/15/2023,6,55,,40,,60,TOWNSHIP ROAD 130; 04-02-013-17-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,TABER,NOT APPLICABLE,CAN,50.049306,-112.234883
GCOMP1660,GEX RESOURCES LTD.,GEX RESOURCES LTD,Technician-03,3/4/2023,11/29/2023,9,55,,40,Y,50,RANGE ROAD 32; 08-15-017-03-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,CYPRESS,NOT APPLICABLE,CAN,50.433541,-110.326305
GCOMP1662,HARVARD INTERNATIONAL RESOURCES LTD.,HARVARD INTERNATIONAL RESOURCES LTD.,Technician-04,12/6/2022,12/1/2023,12,55,,40,,25,10-10-013-18-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,TABER,NOT APPLICABLE,CAN,50.071303,-112.378914
GCOMP1663,HARVEST OPERATIONS CORPORATION,"HUNT OIL COMPANY OF CANADA, INC.",Technician-05,6/10/2023,12/7/2023,6,55,,40,,100,08-08-014-15-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,NOT AVAILABLE,NOT APPLICABLE,CAN,50.156344,-112.007773
GCOMP1675,HARVEST OPERATIONS CORPORATION,KEYWEST ENERGY CORPORATION (TABER A),Technician-06,12/20/2022,12/15/2023,12,55,,40,,100,NEAR TOWNSHIP ROAD 114 (1.0 KM S); 09-28-011-15-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,TABER,NOT APPLICABLE,CAN,49.94245284,-111.9881898
GCOMP1676,HARVEST OPERATIONS CORPORATION,KEYWEST ENERGY CORPORATION (TABER B),Technician-07,7/4/2023,12/31/2023,6,55,,40,,100,NEAR TOWNSHIP ROAD 114 (1.0 KM S); 09-28-011-15-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,TABER,NOT APPLICABLE,CAN,49.94245448,-111.988093
GCOMP1677,HAWTHORNE ENERGY LTD.,MAHALO ENERGY LTD.,Technician-08,11/20/2022,11/15/2023,12,55,,40,,100,NEAR RANGE ROAD 204 (1.0 KM E); 14-08-016-20-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,VULCAN,NOT APPLICABLE,CAN,50.335913,-112.723461
GCOMP1515,HOUSTON OIL & GAS LTD.,ATLAS ENERGY LTD. (TABER),Technician-09,11/22/2022,11/17/2023,12,55,,40,,100,RANGE ROAD 190; 05-07-014-18-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,TABER,NOT APPLICABLE,CAN,50.156987,-112.459989
GCOMP1652,HOUSTON OIL & GAS LTD.,ENDEV ENERGY INC (VULCAN A),Technician-10,11/24/2022,11/19/2023,12,55,,40,,100,172006 RANGE ROAD 185; 01-18-017-18-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,VULCAN,NOT APPLICABLE,CAN,50.427432,-112.457472
GCOMP1653,HOUSTON OIL & GAS LTD.,ENDEV ENERGY INC (VULCAN B),Technician-11,11/26/2022,11/21/2023,12,55,20,40,,100,NEAR TOWNSHIP ROAD 180 (0.6 KM WNW); 14-32-017-19-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,VULCAN,NOT APPLICABLE,CAN,50.483627,-112.584323
GCOMP1697,HOUSTON OIL & GAS LTD.,NYCAN ENERGY CORPORATION (LETHBRIDGE C),Technician-12,5/27/2023,11/23/2023,6,55,,40,Y,100,NEAR RANGE ROAD 204 (0.6 KM W); 06-09-011-20-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,LETHBRIDGE,NOT APPLICABLE,CAN,49.895076,-112.679463
GCOMP1670,INNOVA ENERGY LTD.,INNOVA ENERGY LTD (VULCAN A),Technician-13,11/16/2022,11/11/2023,12,55,20,40,,100,TOWNSHIP ROAD 170; 13-35-016-19-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,VULCAN,NOT APPLICABLE,CAN,50.39607563,-112.5238198
GCOMP1671,INNOVA ENERGY LTD.,INNOVA ENERGY LTD (VULCAN B),Technician-14,5/18/2023,11/14/2023,6,55,,40,,100,TOWNSHIP ROAD 170; 13-35-016-19-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,VULCAN,NOT APPLICABLE,CAN,50.39607267,-112.5236971
GCOMP1517,IPC CANADA LTD.,ATLAS ENERGY LTD. (VULCAN B),Technician-15,11/20/2022,11/15/2023,12,55,20,,,100,213082 TOWNSHIP ROAD 170; 04-04-017-21-W4,NOT AVAILABLE,AB,NOT AVAILABLE,ABANDONED,-999,-999,VULCAN,NOT APPLICABLE,CAN,50.398583,-112.843772
GCOMP1518,IPC CANADA LTD.,ATLAS ENERGY LTD. (VULCAN C),Technician-16,5/5/2023,11/1/2023,6,55,,,,100,170044 RANGE ROAD 221; 08-02-017-22-W4,NOT AVAILABLE,AB,NOT AVAILABLE,SUSPENDED,-999,-999,VULCAN,NOT APPLICABLE,CAN,50.405031,-112.916245
GCOMP1519,IPC CANADA LTD.,ATLAS ENERGY LTD. (VULCAN D),Technician-17,5/19/2023,11/15/2023,6,55,,40,,100,NEAR TOWNSHIP ROAD 170 (0.6 KM S); 08-04-017-20-W4,NOT AVAILABLE,AB,NOT AVAILABLE,SUSPENDED,-999,-999,VULCAN,NOT APPLICABLE,CAN,50.40168,-112.690418
GCOMP1520,IPC CANADA LTD.,ATLAS ENERGY LTD. (VULCAN E),Technician-18,6/2/2023,11/29/2023,6,55,20,,,25,NEAR RANGE ROAD 205 (0.6 KM E); 15-19-016-20-W4,NOT AVAILABLE,AB,NOT AVAILABLE,SUSPENDED,-999,-999,VULCAN,NOT APPLICABLE,CAN,50.365496,-112.737498
GCOMP1521,IPC CANADA LTD.,ATLAS ENERGY LTD. (VULCAN F),Technician-19,12/6/2022,12/1/2023,12,55,,,,33,TOWNSHIP ROAD 171; 16-04-017-21-W4,NOT AVAILABLE,AB,NOT AVAILABLE,SUSPENDED,-999,-999,VULCAN,NOT APPLICABLE,CAN,50.41112,-112.823322
GCOMP1576,IPC CANADA LTD.,DEETHREE EXPLORATION LTD. (TABER),Technician-20,6/10/2023,12/7/2023,6,55,,,,49,11-15-004-21-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,TABER,NOT APPLICABLE,CAN,50.189142,-112.182001
GCOMP1577,IPC CANADA LTD.,DEETHREE EXPLORATION LTD. (WARNER NO. 5),Technician-21,6/18/2023,12/15/2023,6,55,,,,51,17029 TOWNSHIP RANGE ROAD 34; 13-24-003-17-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,WARNER NO. 5,NOT APPLICABLE,CAN,49.230465,-112.178353
GCOMP1593,IPC CANADA LTD.,ENCANA CORPORATION (CARDSTON B),Technician-22,1/5/2023,12/31/2023,12,55,20,40,,66,NEAR RANGE ROAD 211 (2.1 KM WNW); 12-06-004-20-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,CARDSTON,NOT APPLICABLE,CAN,49.271676,-112.690567
GCOMP1594,IPC CANADA LTD.,ENCANA CORPORATION (CYPRESS A),Technician-23,5/19/2023,11/15/2023,6,55,,,,67,RANGE ROAD 84; 01-17-014-08-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,CYPRESS,NOT APPLICABLE,CAN,50.165547,-111.053629
GCOMP1595,IPC CANADA LTD.,ENCANA CORPORATION (CYPRESS B),Technician-24,12/4/2022,11/29/2023,12,55,,40,,92,TOWNSHIP ROAD 142; 01-17-014-09-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,CYPRESS,NOT APPLICABLE,CAN,50.165021,-111.189237
GCOMP1597,IPC CANADA LTD.,ENCANA CORPORATION (CYPRESS D),Technician-25,6/4/2023,12/1/2023,6,55,,,,93,NEAR RANGE ROAD 90 (1.0 KM E); 06-24-013-09-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,CYPRESS,NOT APPLICABLE,CAN,50.097651,-111.108869
GCOMP1598,IPC CANADA LTD.,ENCANA CORPORATION (CYPRESS E),Technician-01,12/12/2022,12/7/2023,12,55,,,,94,RANGE ROAD 93; 09-21-014-09-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,CYPRESS,NOT APPLICABLE,CAN,50.187089,-111.165351
GCOMP1599,IPC CANADA LTD.,ENCANA CORPORATION (CYPRESS F),Technician-02,3/20/2023,12/15/2023,9,55,20,,,95,TOWNSHIP ROAD 144; 13-24-014-10-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,CYPRESS,NOT APPLICABLE,CAN,50.193374,-111.25243
GCOMP1636,IPC CANADA LTD.,ENCANA CORPORATION (WARNER NO. 5 A),Technician-03,7/4/2023,12/31/2023,6,55,,40,,96,NEAR RANGE ROAD 200 (0.6 KM W); 06-31-005-19-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,WARNER NO. 5,NOT APPLICABLE,CAN,49.426352,-112.553833
GCOMP1637,IPC CANADA LTD.,ENCANA CORPORATION (WARNER NO. 5 B),Technician-04,5/18/2023,11/14/2023,6,55,,,,97,NEAR RANGE ROAD 183 (0.6 KM W); 06-34-005-18-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,WARNER NO. 5,NOT APPLICABLE,CAN,49.427436,-112.353174
GCOMP1638,IPC CANADA LTD.,ENCANA CORPORATION (WARNER NO. 5 C),Technician-05,11/20/2022,11/15/2023,12,55,,,,98,844 HIGHWAY; 08-24-005-21-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,WARNER NO. 5,NOT APPLICABLE,CAN,49.39988,-112.701904
GCOMP1639,IPC CANADA LTD.,ENCANA CORPORATION (WARNER NO. 5 D),Technician-06,2/4/2023,11/1/2023,9,55,,,,99,NEAR RANGE ROAD 183 (0.6 KM E); 15-04-005-18-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,WARNER NO. 5,NOT APPLICABLE,CAN,49.360541,-112.367941
GCOMP1640,IPC CANADA LTD.,ENCANA CORPORATION (WARNER NO. 5 E),Technician-07,11/20/2022,11/15/2023,12,55,,,,80,19205 TOWNSHIP ROAD 52; 16-10-005-19-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,WARNER NO. 5,NOT APPLICABLE,CAN,49.376905,-112.473376
GCOMP1641,IPC CANADA LTD.,ENCANA CORPORATION ( STATION A),Technician-08,6/2/2023,11/29/2023,6,55,20,,,75,12-24-017-05-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,NOT AVAILABLE,NOT APPLICABLE,CAN,50.448424,-110.57457
GCOMP1642,IPC CANADA LTD.,ENCANA CORPORATION (STATION B),Technician-09,6/4/2023,12/1/2023,6,55,,,,70,14-31-003-20-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,NOT AVAILABLE,NOT APPLICABLE,CAN,49.258594,-112.685804
GCOMP1647,IPC CANADA LTD.,ENCANA OIL AND GAS COMPANY LTD. (CYPRESS C),Technician-10,6/10/2023,12/7/2023,6,55,,,,60,TOWNSHIP ROAD 150; 01-04-015-08-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,CYPRESS,NOT APPLICABLE,CAN,50.224269,-111.037713
GCOMP1648,IPC CANADA LTD.,ENCANA OIL AND GAS COMPANY LTD. (CYPRESS C),Technician-11,6/18/2023,12/15/2023,6,55,,,,50,TOWNSHIP ROAD 150A; 01-04-015-06-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,CYPRESS,NOT APPLICABLE,CAN,50.223452,-110.763205
GCOMP1649,IPC CANADA LTD.,ENCANA OIL AND GAS COMPANY LTD. (CYPRESS D),Technician-12,1/5/2023,12/31/2023,12,55,,,,25,TOWNSHIP ROAD 150A; 01-04-015-07-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,CYPRESS,NOT APPLICABLE,CAN,50.224468,-110.897862
GCOMP1661,IPC CANADA LTD.,GRANITE OIL CORP.,Technician-13,1/15/2023,1/15/2024,12,55,,,,100,17022 TOWNSHIP ROAD 34; 14-24-003-17-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,WARNER NO. 5,NOT APPLICABLE,CAN,49.230575,-112.172539
GCOMP1672,JARRODS OILS LTD.,JARROD OILS LTD,Technician-14,2/15/2023,2/15/2024,12,55,,,,100,RANGE ROAD 181; 12-12-015-18-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,TABER,NOT APPLICABLE,CAN,50.244925,-112.359803
GCOMP1673,JEFFCO HOLDINGS CORPORATION,JEFFCO HOLDINGS CORP,Technician-15,3/15/2023,3/15/2024,6,55,20,,Y,100,25 HIGHWAY; 16-22-012-19-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,LETHBRIDGE,NOT APPLICABLE,CAN,50.016426,-112.511868
GCOMP1566,LEXIN RESOURCES LTD.,COMPTON PETROLEUM CORPORATION (FOOTHILLS NO. 31 A),Technician-16,4/15/2023,4/15/2024,12,55,,,Y,100,02-20-017-29-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,FOOTHILLS NO. 31,NOT APPLICABLE,CAN,50.443777,-113.952287
GCOMP1567,LEXIN RESOURCES LTD.,COMPTON PETROLEUM CORPORATION (FOOTHILLS NO. 31 B),Technician-17,5/15/2023,5/15/2024,6,55,,,,100,06-11-017-28-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,FOOTHILLS NO. 31,NOT APPLICABLE,CAN,50.415485,-113.752053
GCOMP1568,LEXIN RESOURCES LTD.,COMPTON PETROLEUM CORPORATION (WILLOW CREEK NO. 26),Technician-18,6/15/2023,6/15/2024,9,55,,,,100,RANGE ROAD 290; 11-31-016-28-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,WILLOW CREEK NO. 26,NOT APPLICABLE,CAN,50.390206,-113.844207
GCOMP1659,LONG TERM ASSET MANAGEMENT INC.,EXXONMOBIL CANADA ENERGY,Technician-19,7/15/2023,7/15/2024,12,55,,,Y,100,NEAR RANGE ROAD 263 (0.6 KM W); 14-15-014-26-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,WILLOW CREEK NO. 26,NOT APPLICABLE,CAN,50.177586,-113.472905
GCOMP1682,LONG TERM ASSET MANAGEMENT INC.,MURPHY OIL COMPANY LTD,Technician-20,8/15/2023,8/15/2024,6,55,,,,100,04-03-015-26-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,WILLOW CREEK NO. 26,NOT APPLICABLE,CAN,50.226297,-113.501954
GCOMP1751,LONG TERM ASSET MANAGEMENT INC.,SIGNALTA RESOURCES LIMITED,Technician-21,9/15/2023,9/15/2024,12,55,,,,100,152005 RANGE ROAD 265; 13-17-015-26-W4,NOT AVAILABLE,AB,NOT AVAILABLE,SUSPENDED,-999,-999,WILLOW CREEK NO. 26,NOT APPLICABLE,CAN,50.263213,-113.547534
GCOMP1690,NEO EXPLORATION INC.,NEO EXPLORATION INC.,Technician-22,10/15/2023,10/15/2024,6,55,,,,100,06-26-002-09-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,NOT AVAILABLE,NOT APPLICABLE,CAN,49.151155,-111.10896
GCOMP1591,OBSIDIAN ENERGY LTD.,ELK POINT RESOURCES INC,Technician-23,11/15/2023,11/15/2024,12,55,20,,,100,TOWNSHIP ROAD 13; 14-15-001-16-W4,NOT AVAILABLE,AB,NOT AVAILABLE,SUSPENDED,-999,-999,WARNER NO. 5,NOT APPLICABLE,CAN,49.038829,-112.070983
GCOMP1683,OBSIDIAN ENERGY LTD.,NCE RESOURCES GROUP INC. (CARDSTON A),Technician-24,12/15/2023,12/15/2024,12,55,,,,100,TOWNSHIP ROAD 62; 02-13-006-22-W4,NOT AVAILABLE,AB,NOT AVAILABLE,ABANDONED,-999,-999,CARDSTON,NOT APPLICABLE,CAN,49.465436,-112.840657
GCOMP1684,OBSIDIAN ENERGY LTD.,NCE RESOURCES GROUP INC. (CARDSTON B),Technician-25,1/15/2023,1/15/2024,12,55,,,,100,60057 5 HIGHWAY; 03-01-006-22-W4,NOT AVAILABLE,AB,NOT AVAILABLE,ABANDONED,-999,-999,CARDSTON,NOT APPLICABLE,CAN,49.436287,-112.841869
GCOMP1685,OBSIDIAN ENERGY LTD.,NCE RESOURCES GROUP INC. (CARDSTON C),Technician-01,2/15/2023,2/15/2024,12,55,,,,25,NEAR RANGE ROAD 213 (1.6 KM ESE); 04-28-003-21-W4,NOT AVAILABLE,AB,NOT AVAILABLE,IN SERVICE,-999,-999,CARDSTON,NOT APPLICABLE,CAN,49.236071,-112.780084
